date,cust_id,service_id,amount,hour,day_part,month
2025-07-10 17:00:00,176,1,400,17,Afternoon,7
2025-07-10 18:00:00,156,1,400,18,Evening,7
2025-07-10 19:00:00,124,4,300,19,Evening,7
2025-07-10 20:00:00,101,1,300,20,Evening,7
2025-07-11 08:00:00,163,4,500,8,Morning,7
2025-07-11 09:00:00,134,2,200,9,Morning,7
2025-07-11 10:00:00,106,4,500,10,Morning,7
2025-07-11 11:00:00,184,1,300,11,Morning,7
2025-07-11 12:00:00,117,4,500,12,Afternoon,7
2025-07-11 13:00:00,166,3,500,13,Afternoon,7
2025-07-11 14:00:00,141,2,300,14,Afternoon,7
2025-07-11 15:00:00,138,2,400,15,Afternoon,7
2025-07-11 16:00:00,140,4,300,16,Afternoon,7
2025-07-11 17:00:00,174,1,400,17,Afternoon,7
2025-07-11 18:00:00,123,3,300,18,Evening,7
2025-07-11 19:00:00,159,2,300,19,Evening,7
2025-07-11 20:00:00,145,2,300,20,Evening,7
2025-07-12 08:00:00,118,1,200,8,Morning,7
2025-07-12 09:00:00,167,1,400,9,Morning,7
2025-07-12 10:00:00,189,3,200,10,Morning,7
2025-07-12 11:00:00,141,4,300,11,Morning,7
2025-07-12 12:00:00,131,1,500,12,Afternoon,7
2025-07-12 13:00:00,138,4,200,13,Afternoon,7
2025-07-12 14:00:00,135,3,400,14,Afternoon,7
2025-07-12 15:00:00,196,4,300,15,Afternoon,7
2025-07-12 16:00:00,135,2,200,16,Afternoon,7
2025-07-12 17:00:00,102,4,500,17,Afternoon,7
2025-07-12 18:00:00,172,3,200,18,Evening,7
2025-07-12 19:00:00,107,3,400,19,Evening,7
2025-07-12 20:00:00,196,3,200,20,Evening,7
2025-07-13 08:00:00,169,4,500,8,Morning,7
2025-07-13 09:00:00,140,2,500,9,Morning,7
2025-07-13 10:00:00,167,1,400,10,Morning,7
2025-07-13 11:00:00,112,2,500,11,Morning,7
2025-07-13 12:00:00,148,4,300,12,Afternoon,7
2025-07-13 13:00:00,159,4,500,13,Afternoon,7
2025-07-13 14:00:00,101,1,300,14,Afternoon,7
2025-07-13 15:00:00,159,4,200,15,Afternoon,7
2025-07-13 16:00:00,104,3,300,16,Afternoon,7
2025-07-13 17:00:00,143,3,300,17,Afternoon,7
2025-07-13 18:00:00,126,3,200,18,Evening,7
2025-07-13 19:00:00,131,3,500,19,Evening,7
2025-07-13 20:00:00,120,3,300,20,Evening,7
2025-07-14 08:00:00,107,4,500,8,Morning,7
2025-07-14 09:00:00,171,1,200,9,Morning,7
2025-07-14 10:00:00,149,1,400,10,Morning,7
2025-07-14 11:00:00,166,3,500,11,Morning,7
2025-07-14 12:00:00,143,4,500,12,Afternoon,7
2025-07-14 13:00:00,157,2,400,13,Afternoon,7
2025-07-14 14:00:00,102,2,400,14,Afternoon,7
2025-07-14 15:00:00,185,4,200,15,Afternoon,7
2025-07-14 16:00:00,169,3,500,16,Afternoon,7
2025-07-14 17:00:00,101,1,500,17,Afternoon,7
2025-07-14 18:00:00,186,4,200,18,Evening,7
2025-07-14 19:00:00,143,2,500,19,Evening,7
2025-07-14 20:00:00,101,2,300,20,Evening,7
2025-07-15 08:00:00,180,2,300,8,Morning,7
2025-07-15 09:00:00,134,3,300,9,Morning,7
2025-07-15 10:00:00,197,2,500,10,Morning,7
2025-07-15 11:00:00,186,4,300,11,Morning,7
2025-07-15 12:00:00,129,4,300,12,Afternoon,7
2025-07-15 13:00:00,107,2,200,13,Afternoon,7
2025-07-15 14:00:00,121,4,200,14,Afternoon,7
2025-07-15 15:00:00,143,2,400,15,Afternoon,7
2025-07-15 16:00:00,157,2,400,16,Afternoon,7
2025-07-15 17:00:00,135,1,400,17,Afternoon,7
2025-07-15 18:00:00,168,3,400,18,Evening,7
2025-07-15 19:00:00,176,3,200,19,Evening,7
2025-07-15 20:00:00,192,1,200,20,Evening,7
2025-07-16 08:00:00,130,1,200,8,Morning,7
2025-07-16 09:00:00,146,3,300,9,Morning,7
2025-07-16 10:00:00,154,2,300,10,Morning,7
2025-07-16 11:00:00,179,2,400,11,Morning,7
2025-07-16 12:00:00,161,3,300,12,Afternoon,7
2025-07-16 13:00:00,129,2,500,13,Afternoon,7
2025-07-16 14:00:00,154,1,200,14,Afternoon,7
2025-07-16 15:00:00,115,2,400,15,Afternoon,7
2025-07-16 16:00:00,111,2,400,16,Afternoon,7
2025-07-16 17:00:00,116,4,500,17,Afternoon,7
2025-07-16 18:00:00,115,4,300,18,Evening,7
2025-07-16 19:00:00,111,4,400,19,Evening,7
2025-07-16 20:00:00,107,2,300,20,Evening,7
2025-07-17 08:00:00,183,3,300,8,Morning,7
2025-07-17 09:00:00,102,1,500,9,Morning,7
2025-07-17 10:00:00,115,2,400,10,Morning,7
2025-07-17 11:00:00,129,3,300,11,Morning,7
2025-07-17 12:00:00,122,2,300,12,Afternoon,7
2025-07-17 13:00:00,191,1,500,13,Afternoon,7
2025-07-17 14:00:00,104,2,500,14,Afternoon,7
2025-07-17 15:00:00,183,1,300,15,Afternoon,7
2025-07-17 16:00:00,164,2,500,16,Afternoon,7
2025-07-17 17:00:00,129,1,300,17,Afternoon,7
2025-07-17 18:00:00,120,2,400,18,Evening,7
2025-07-17 19:00:00,183,1,200,19,Evening,7
2025-07-17 20:00:00,169,4,500,20,Evening,7
2025-07-18 08:00:00,121,2,200,8,Morning,7
2025-07-18 09:00:00,181,2,300,9,Morning,7
2025-07-18 10:00:00,171,3,300,10,Morning,7
2025-07-18 11:00:00,131,3,300,11,Morning,7
2025-07-18 12:00:00,132,1,200,12,Afternoon,7
2025-07-18 13:00:00,115,2,300,13,Afternoon,7
2025-07-18 14:00:00,175,1,500,14,Afternoon,7
2025-07-18 15:00:00,137,4,400,15,Afternoon,7
2025-07-18 16:00:00,197,3,400,16,Afternoon,7
2025-07-18 17:00:00,113,1,500,17,Afternoon,7
2025-07-18 18:00:00,135,1,400,18,Evening,7
2025-07-18 19:00:00,196,3,200,19,Evening,7
2025-07-18 20:00:00,122,2,300,20,Evening,7
2025-07-19 08:00:00,165,1,300,8,Morning,7
2025-07-19 09:00:00,184,3,300,9,Morning,7
2025-07-19 10:00:00,101,2,200,10,Morning,7
2025-07-19 11:00:00,190,4,200,11,Morning,7
2025-07-19 12:00:00,172,3,200,12,Afternoon,7
2025-07-19 13:00:00,164,1,500,13,Afternoon,7
2025-07-19 14:00:00,174,4,200,14,Afternoon,7
2025-07-19 15:00:00,166,2,400,15,Afternoon,7
2025-07-19 16:00:00,151,2,500,16,Afternoon,7
2025-07-19 17:00:00,161,3,500,17,Afternoon,7
2025-07-19 18:00:00,122,3,500,18,Evening,7
2025-07-19 19:00:00,125,3,200,19,Evening,7
2025-07-19 20:00:00,167,2,500,20,Evening,7
2025-07-20 08:00:00,181,4,200,8,Morning,7
2025-07-20 09:00:00,154,2,200,9,Morning,7
2025-07-20 10:00:00,105,1,500,10,Morning,7
2025-07-20 11:00:00,134,2,300,11,Morning,7
2025-07-20 12:00:00,121,1,300,12,Afternoon,7
2025-07-20 13:00:00,142,4,500,13,Afternoon,7
2025-07-20 14:00:00,114,3,300,14,Afternoon,7
2025-07-20 15:00:00,185,3,400,15,Afternoon,7
2025-07-20 16:00:00,159,2,400,16,Afternoon,7
2025-07-20 17:00:00,111,3,200,17,Afternoon,7
2025-07-20 18:00:00,148,4,300,18,Evening,7
2025-07-20 19:00:00,141,3,400,19,Evening,7
2025-07-20 20:00:00,137,2,500,20,Evening,7
2025-07-21 08:00:00,181,4,300,8,Morning,7
2025-07-21 09:00:00,144,1,400,9,Morning,7
2025-07-21 10:00:00,134,2,400,10,Morning,7
2025-07-21 11:00:00,129,1,500,11,Morning,7
2025-07-21 12:00:00,187,4,200,12,Afternoon,7
2025-07-21 13:00:00,129,2,500,13,Afternoon,7
2025-07-21 14:00:00,177,2,200,14,Afternoon,7
2025-07-21 15:00:00,105,4,400,15,Afternoon,7
2025-07-21 16:00:00,166,3,200,16,Afternoon,7
2025-07-21 17:00:00,179,2,400,17,Afternoon,7
2025-07-21 18:00:00,106,2,400,18,Evening,7
2025-07-21 19:00:00,151,1,300,19,Evening,7
2025-07-21 20:00:00,113,3,200,20,Evening,7
2025-07-22 08:00:00,172,1,200,8,Morning,7
2025-07-22 09:00:00,114,1,200,9,Morning,7
2025-07-22 10:00:00,120,3,500,10,Morning,7
2025-07-22 11:00:00,134,3,300,11,Morning,7
2025-07-22 12:00:00,165,4,300,12,Afternoon,7
2025-07-22 13:00:00,190,3,300,13,Afternoon,7
2025-07-22 14:00:00,101,2,500,14,Afternoon,7
2025-07-22 15:00:00,134,3,200,15,Afternoon,7
2025-07-22 16:00:00,181,4,200,16,Afternoon,7
2025-07-22 17:00:00,177,4,200,17,Afternoon,7
2025-07-22 18:00:00,119,4,300,18,Evening,7
2025-07-22 19:00:00,181,3,300,19,Evening,7
2025-07-22 20:00:00,109,3,400,20,Evening,7
2025-07-23 08:00:00,124,1,500,8,Morning,7
2025-07-23 09:00:00,165,1,500,9,Morning,7
2025-07-23 10:00:00,124,2,300,10,Morning,7
2025-07-23 11:00:00,153,1,400,11,Morning,7
2025-07-23 12:00:00,132,2,200,12,Afternoon,7
2025-07-23 13:00:00,135,4,300,13,Afternoon,7
2025-07-23 14:00:00,194,1,500,14,Afternoon,7
2025-07-23 15:00:00,113,3,500,15,Afternoon,7
2025-07-23 16:00:00,164,1,500,16,Afternoon,7
2025-07-23 17:00:00,179,2,200,17,Afternoon,7
2025-07-23 18:00:00,153,1,500,18,Evening,7
2025-07-23 19:00:00,151,4,200,19,Evening,7
2025-07-23 20:00:00,102,3,200,20,Evening,7
2025-07-24 08:00:00,198,2,200,8,Morning,7
2025-07-24 09:00:00,140,3,300,9,Morning,7
2025-07-24 10:00:00,105,3,200,10,Morning,7
2025-07-24 11:00:00,124,2,400,11,Morning,7
2025-07-24 12:00:00,112,3,500,12,Afternoon,7
2025-07-24 13:00:00,197,3,300,13,Afternoon,7
2025-07-24 14:00:00,107,1,500,14,Afternoon,7
2025-07-24 15:00:00,120,3,200,15,Afternoon,7
2025-07-24 16:00:00,197,3,300,16,Afternoon,7
2025-07-24 17:00:00,167,3,400,17,Afternoon,7
2025-07-24 18:00:00,124,3,200,18,Evening,7
2025-07-24 19:00:00,178,2,500,19,Evening,7
2025-07-24 20:00:00,167,4,400,20,Evening,7
2025-07-25 08:00:00,144,1,200,8,Morning,7
2025-07-25 09:00:00,159,3,400,9,Morning,7
2025-07-25 10:00:00,111,3,200,10,Morning,7
2025-07-25 11:00:00,131,2,300,11,Morning,7
2025-07-25 12:00:00,195,4,200,12,Afternoon,7
2025-07-25 13:00:00,191,3,300,13,Afternoon,7
2025-07-25 14:00:00,112,2,200,14,Afternoon,7
2025-07-25 15:00:00,130,1,200,15,Afternoon,7
2025-07-25 16:00:00,177,1,500,16,Afternoon,7
2025-07-25 17:00:00,119,3,400,17,Afternoon,7
2025-07-25 18:00:00,117,3,400,18,Evening,7
2025-07-25 19:00:00,192,4,400,19,Evening,7
2025-07-25 20:00:00,159,4,200,20,Evening,7
2025-07-26 08:00:00,162,3,200,8,Morning,7
2025-07-26 09:00:00,105,2,200,9,Morning,7
2025-07-26 10:00:00,131,4,300,10,Morning,7
2025-07-26 11:00:00,192,3,300,11,Morning,7
2025-07-26 12:00:00,142,4,500,12,Afternoon,7
2025-07-26 13:00:00,101,3,200,13,Afternoon,7
2025-07-26 14:00:00,159,1,400,14,Afternoon,7
2025-07-26 15:00:00,122,3,400,15,Afternoon,7
2025-07-26 16:00:00,182,1,500,16,Afternoon,7
2025-07-26 17:00:00,130,4,400,17,Afternoon,7
2025-07-26 18:00:00,104,3,500,18,Evening,7
2025-07-26 19:00:00,182,4,200,19,Evening,7
2025-07-26 20:00:00,133,1,400,20,Evening,7
2025-07-27 08:00:00,109,3,200,8,Morning,7
2025-07-27 09:00:00,188,4,300,9,Morning,7
2025-07-27 10:00:00,101,1,400,10,Morning,7
2025-07-27 11:00:00,110,4,300,11,Morning,7
2025-07-27 12:00:00,149,2,400,12,Afternoon,7
2025-07-27 13:00:00,130,1,200,13,Afternoon,7
2025-07-27 14:00:00,155,1,500,14,Afternoon,7
2025-07-27 15:00:00,178,1,200,15,Afternoon,7
2025-07-27 16:00:00,172,3,200,16,Afternoon,7
2025-07-27 17:00:00,186,3,200,17,Afternoon,7
2025-07-27 18:00:00,182,3,400,18,Evening,7
2025-07-27 19:00:00,108,2,500,19,Evening,7
2025-07-27 20:00:00,198,2,300,20,Evening,7
2025-07-28 08:00:00,120,1,200,8,Morning,7
2025-07-28 09:00:00,172,2,400,9,Morning,7
2025-07-28 10:00:00,127,4,300,10,Morning,7
2025-07-28 11:00:00,161,1,200,11,Morning,7
2025-07-28 12:00:00,106,1,300,12,Afternoon,7
2025-07-28 13:00:00,179,4,200,13,Afternoon,7
2025-07-28 14:00:00,115,1,300,14,Afternoon,7
2025-07-28 15:00:00,196,2,300,15,Afternoon,7
2025-07-28 16:00:00,103,3,500,16,Afternoon,7
2025-07-28 17:00:00,103,4,500,17,Afternoon,7
2025-07-28 18:00:00,139,2,200,18,Evening,7
2025-07-28 19:00:00,116,4,400,19,Evening,7
2025-07-28 20:00:00,151,4,500,20,Evening,7
2025-07-29 08:00:00,192,1,300,8,Morning,7
2025-07-29 09:00:00,151,1,500,9,Morning,7
2025-07-29 10:00:00,135,2,500,10,Morning,7
2025-07-29 11:00:00,137,4,200,11,Morning,7
2025-07-29 12:00:00,149,1,500,12,Afternoon,7
2025-07-29 13:00:00,162,1,500,13,Afternoon,7
2025-07-29 14:00:00,162,4,300,14,Afternoon,7
2025-07-29 15:00:00,161,2,500,15,Afternoon,7
2025-07-29 16:00:00,198,2,300,16,Afternoon,7
2025-07-29 17:00:00,106,4,500,17,Afternoon,7
2025-07-29 18:00:00,126,2,500,18,Evening,7
2025-07-29 19:00:00,191,1,400,19,Evening,7
2025-07-29 20:00:00,185,4,500,20,Evening,7
2025-07-30 08:00:00,113,1,300,8,Morning,7
2025-07-30 09:00:00,170,3,300,9,Morning,7
2025-07-30 10:00:00,185,3,200,10,Morning,7
2025-07-30 11:00:00,104,2,200,11,Morning,7
2025-07-30 12:00:00,154,3,400,12,Afternoon,7
2025-07-30 13:00:00,101,1,300,13,Afternoon,7
2025-07-30 14:00:00,161,3,300,14,Afternoon,7
2025-07-30 15:00:00,190,1,300,15,Afternoon,7
2025-07-30 16:00:00,120,2,400,16,Afternoon,7
2025-07-30 17:00:00,178,2,300,17,Afternoon,7
2025-07-30 18:00:00,120,1,200,18,Evening,7
2025-07-30 19:00:00,109,3,400,19,Evening,7
2025-07-30 20:00:00,186,2,200,20,Evening,7
2025-07-31 08:00:00,157,4,200,8,Morning,7
2025-07-31 09:00:00,138,2,400,9,Morning,7
2025-07-31 10:00:00,104,3,500,10,Morning,7
2025-07-31 11:00:00,164,4,500,11,Morning,7
2025-07-31 12:00:00,112,3,200,12,Afternoon,7
2025-07-31 13:00:00,184,1,500,13,Afternoon,7
2025-07-31 14:00:00,189,4,300,14,Afternoon,7
2025-07-31 15:00:00,184,3,400,15,Afternoon,7
2025-07-31 16:00:00,152,4,200,16,Afternoon,7
2025-07-31 17:00:00,181,3,300,17,Afternoon,7
2025-07-31 18:00:00,144,4,500,18,Evening,7
2025-07-31 19:00:00,131,3,300,19,Evening,7
2025-07-31 20:00:00,135,1,500,20,Evening,7
2025-08-01 08:00:00,180,4,200,8,Morning,8
2025-08-01 09:00:00,198,4,300,9,Morning,8
2025-08-01 10:00:00,159,4,400,10,Morning,8
2025-08-01 11:00:00,110,4,200,11,Morning,8
2025-08-01 12:00:00,162,1,300,12,Afternoon,8
2025-08-01 13:00:00,120,4,300,13,Afternoon,8
2025-08-01 14:00:00,151,2,500,14,Afternoon,8
2025-08-01 15:00:00,154,1,200,15,Afternoon,8
2025-08-01 16:00:00,125,2,200,16,Afternoon,8
2025-08-01 17:00:00,167,4,200,17,Afternoon,8
2025-08-01 18:00:00,133,3,200,18,Evening,8
2025-08-01 19:00:00,151,2,500,19,Evening,8
2025-08-01 20:00:00,181,4,400,20,Evening,8
2025-08-02 08:00:00,198,2,200,8,Morning,8
2025-08-02 09:00:00,192,4,500,9,Morning,8
2025-08-02 10:00:00,151,4,400,10,Morning,8
2025-08-02 11:00:00,128,4,400,11,Morning,8
2025-08-02 12:00:00,137,3,500,12,Afternoon,8
2025-08-02 13:00:00,141,2,200,13,Afternoon,8
2025-08-02 14:00:00,120,1,400,14,Afternoon,8
2025-08-02 15:00:00,141,1,200,15,Afternoon,8
2025-08-02 16:00:00,112,1,200,16,Afternoon,8
2025-08-02 17:00:00,163,1,300,17,Afternoon,8
2025-08-02 18:00:00,116,4,200,18,Evening,8
2025-08-02 19:00:00,108,2,300,19,Evening,8
2025-08-02 20:00:00,140,2,400,20,Evening,8
2025-08-03 08:00:00,100,3,500,8,Morning,8
2025-08-03 09:00:00,101,2,300,9,Morning,8
2025-08-03 10:00:00,159,2,500,10,Morning,8
2025-08-03 11:00:00,147,2,400,11,Morning,8
2025-08-03 12:00:00,128,3,200,12,Afternoon,8
2025-08-03 13:00:00,196,1,400,13,Afternoon,8
2025-08-03 14:00:00,109,2,500,14,Afternoon,8
2025-08-03 15:00:00,157,3,400,15,Afternoon,8
2025-08-03 16:00:00,159,3,200,16,Afternoon,8
2025-08-03 17:00:00,120,4,400,17,Afternoon,8
2025-08-03 18:00:00,127,3,200,18,Evening,8
2025-08-03 19:00:00,174,1,300,19,Evening,8
2025-08-03 20:00:00,133,2,500,20,Evening,8
2025-08-04 08:00:00,107,3,200,8,Morning,8
2025-08-04 09:00:00,158,1,200,9,Morning,8
2025-08-04 10:00:00,185,3,400,10,Morning,8
2025-08-04 11:00:00,171,3,300,11,Morning,8
2025-08-04 12:00:00,148,3,200,12,Afternoon,8
2025-08-04 13:00:00,178,3,300,13,Afternoon,8
2025-08-04 14:00:00,116,3,300,14,Afternoon,8
2025-08-04 15:00:00,159,1,400,15,Afternoon,8
2025-08-04 16:00:00,186,2,200,16,Afternoon,8
2025-08-04 17:00:00,187,2,400,17,Afternoon,8
2025-08-04 18:00:00,144,2,500,18,Evening,8
2025-08-04 19:00:00,182,2,500,19,Evening,8
2025-08-04 20:00:00,168,1,200,20,Evening,8
2025-08-05 08:00:00,131,4,300,8,Morning,8
2025-08-05 09:00:00,143,4,200,9,Morning,8
2025-08-05 10:00:00,164,1,200,10,Morning,8
2025-08-05 11:00:00,186,1,500,11,Morning,8
2025-08-05 12:00:00,107,3,500,12,Afternoon,8
2025-08-05 13:00:00,176,3,300,13,Afternoon,8
2025-08-05 14:00:00,171,3,300,14,Afternoon,8
2025-08-05 15:00:00,186,2,200,15,Afternoon,8
2025-08-05 16:00:00,142,3,400,16,Afternoon,8
2025-08-05 17:00:00,100,4,200,17,Afternoon,8
2025-08-05 18:00:00,150,2,300,18,Evening,8
2025-08-05 19:00:00,123,3,400,19,Evening,8
2025-08-05 20:00:00,198,2,500,20,Evening,8
2025-08-06 08:00:00,123,4,300,8,Morning,8
2025-08-06 09:00:00,116,3,300,9,Morning,8
2025-08-06 10:00:00,104,4,400,10,Morning,8
2025-08-06 11:00:00,119,4,300,11,Morning,8
2025-08-06 12:00:00,120,4,300,12,Afternoon,8
2025-08-06 13:00:00,157,3,300,13,Afternoon,8
2025-08-06 14:00:00,130,1,300,14,Afternoon,8
2025-08-06 15:00:00,199,3,300,15,Afternoon,8
2025-08-06 16:00:00,110,4,300,16,Afternoon,8
2025-08-06 17:00:00,151,3,300,17,Afternoon,8
2025-08-06 18:00:00,114,4,300,18,Evening,8
2025-08-06 19:00:00,182,1,500,19,Evening,8
2025-08-06 20:00:00,106,2,300,20,Evening,8
2025-08-07 08:00:00,127,1,500,8,Morning,8
2025-08-07 09:00:00,150,1,500,9,Morning,8
2025-08-07 10:00:00,157,2,200,10,Morning,8
2025-08-07 11:00:00,104,3,200,11,Morning,8
2025-08-07 12:00:00,104,2,500,12,Afternoon,8
2025-08-07 13:00:00,193,3,500,13,Afternoon,8
2025-08-07 14:00:00,195,3,300,14,Afternoon,8
2025-08-07 15:00:00,107,4,200,15,Afternoon,8
2025-08-07 16:00:00,163,4,400,16,Afternoon,8
2025-08-07 17:00:00,109,2,200,17,Afternoon,8
2025-08-07 18:00:00,137,1,500,18,Evening,8
2025-08-07 19:00:00,195,2,500,19,Evening,8
2025-08-07 20:00:00,191,3,300,20,Evening,8
2025-08-08 08:00:00,180,4,300,8,Morning,8
2025-08-08 09:00:00,194,2,200,9,Morning,8
2025-08-08 10:00:00,107,2,300,10,Morning,8
2025-08-08 11:00:00,124,4,400,11,Morning,8
2025-08-08 12:00:00,172,4,400,12,Afternoon,8
2025-08-08 13:00:00,165,4,300,13,Afternoon,8
2025-08-08 14:00:00,178,3,400,14,Afternoon,8
2025-08-08 15:00:00,149,4,400,15,Afternoon,8
2025-08-08 16:00:00,166,1,200,16,Afternoon,8
2025-08-08 17:00:00,148,2,400,17,Afternoon,8
2025-08-08 18:00:00,135,4,500,18,Evening,8
2025-08-08 19:00:00,167,4,500,19,Evening,8
2025-08-08 20:00:00,177,3,200,20,Evening,8
2025-08-09 08:00:00,140,3,300,8,Morning,8
2025-08-09 09:00:00,188,2,200,9,Morning,8
2025-08-09 10:00:00,161,1,300,10,Morning,8
2025-08-09 11:00:00,109,2,300,11,Morning,8
2025-08-09 12:00:00,120,4,300,12,Afternoon,8
2025-08-09 13:00:00,135,1,300,13,Afternoon,8
2025-08-09 14:00:00,111,1,300,14,Afternoon,8
2025-08-09 15:00:00,190,1,200,15,Afternoon,8
2025-08-09 16:00:00,101,1,300,16,Afternoon,8
2025-08-09 17:00:00,112,2,400,17,Afternoon,8
2025-08-09 18:00:00,152,3,400,18,Evening,8
2025-08-09 19:00:00,131,3,300,19,Evening,8
2025-08-09 20:00:00,194,4,400,20,Evening,8
2025-08-10 08:00:00,115,3,500,8,Morning,8
2025-08-10 09:00:00,131,3,200,9,Morning,8
2025-08-10 10:00:00,131,3,200,10,Morning,8
2025-08-10 11:00:00,197,3,300,11,Morning,8
2025-08-10 12:00:00,110,4,300,12,Afternoon,8
2025-08-10 13:00:00,109,2,500,13,Afternoon,8
2025-08-10 14:00:00,114,1,300,14,Afternoon,8
2025-08-10 15:00:00,116,3,400,15,Afternoon,8
2025-08-10 16:00:00,139,2,500,16,Afternoon,8
2025-08-10 17:00:00,117,3,400,17,Afternoon,8
2025-08-10 18:00:00,154,3,200,18,Evening,8
2025-08-10 19:00:00,172,1,400,19,Evening,8
2025-08-10 20:00:00,124,1,200,20,Evening,8
2025-08-11 08:00:00,158,1,400,8,Morning,8
2025-08-11 09:00:00,177,3,200,9,Morning,8
2025-08-11 10:00:00,188,3,300,10,Morning,8
2025-08-11 11:00:00,121,3,400,11,Morning,8
2025-08-11 12:00:00,129,1,200,12,Afternoon,8
2025-08-11 13:00:00,183,4,400,13,Afternoon,8
2025-08-11 14:00:00,184,2,500,14,Afternoon,8
2025-08-11 15:00:00,143,4,300,15,Afternoon,8
2025-08-11 16:00:00,131,3,200,16,Afternoon,8
2025-08-11 17:00:00,150,3,500,17,Afternoon,8
2025-08-11 18:00:00,145,4,400,18,Evening,8
2025-08-11 19:00:00,120,3,500,19,Evening,8
2025-08-11 20:00:00,198,2,400,20,Evening,8
2025-08-12 08:00:00,131,3,300,8,Morning,8
2025-08-12 09:00:00,193,2,500,9,Morning,8
2025-08-12 10:00:00,138,4,300,10,Morning,8
2025-08-12 11:00:00,111,4,200,11,Morning,8
2025-08-12 12:00:00,146,3,400,12,Afternoon,8
2025-08-12 13:00:00,117,2,400,13,Afternoon,8
2025-08-12 14:00:00,120,3,300,14,Afternoon,8
2025-08-12 15:00:00,112,1,300,15,Afternoon,8
2025-08-12 16:00:00,120,1,200,16,Afternoon,8
2025-08-12 17:00:00,107,1,500,17,Afternoon,8
2025-08-12 18:00:00,145,1,400,18,Evening,8
2025-08-12 19:00:00,106,3,400,19,Evening,8
2025-08-12 20:00:00,122,1,200,20,Evening,8
2025-08-13 08:00:00,195,2,200,8,Morning,8
2025-08-13 09:00:00,174,4,300,9,Morning,8
2025-08-13 10:00:00,185,4,300,10,Morning,8
2025-08-13 11:00:00,121,1,500,11,Morning,8
2025-08-13 12:00:00,188,1,200,12,Afternoon,8
2025-08-13 13:00:00,121,1,500,13,Afternoon,8
2025-08-13 14:00:00,191,3,200,14,Afternoon,8
2025-08-13 15:00:00,128,4,400,15,Afternoon,8
2025-08-13 16:00:00,112,1,200,16,Afternoon,8
2025-08-13 17:00:00,181,2,200,17,Afternoon,8
2025-08-13 18:00:00,101,1,400,18,Evening,8
2025-08-13 19:00:00,128,4,200,19,Evening,8
2025-08-13 20:00:00,184,1,500,20,Evening,8
2025-08-14 08:00:00,178,4,300,8,Morning,8
2025-08-14 09:00:00,151,1,300,9,Morning,8
2025-08-14 10:00:00,126,2,500,10,Morning,8
2025-08-14 11:00:00,149,1,400,11,Morning,8
2025-08-14 12:00:00,194,2,200,12,Afternoon,8
2025-08-14 13:00:00,178,2,500,13,Afternoon,8
2025-08-14 14:00:00,122,1,300,14,Afternoon,8
2025-08-14 15:00:00,187,2,300,15,Afternoon,8
2025-08-14 16:00:00,143,3,500,16,Afternoon,8
2025-08-14 17:00:00,176,1,300,17,Afternoon,8
2025-08-14 18:00:00,121,1,500,18,Evening,8
2025-08-14 19:00:00,142,2,300,19,Evening,8
2025-08-14 20:00:00,136,2,500,20,Evening,8
2025-08-15 08:00:00,160,1,200,8,Morning,8
2025-08-15 09:00:00,196,3,200,9,Morning,8
2025-08-15 10:00:00,155,2,200,10,Morning,8
2025-08-15 11:00:00,102,2,200,11,Morning,8
2025-08-15 12:00:00,162,4,300,12,Afternoon,8
2025-08-15 13:00:00,118,3,400,13,Afternoon,8
2025-08-15 14:00:00,122,3,500,14,Afternoon,8
2025-08-15 15:00:00,128,1,400,15,Afternoon,8
2025-08-15 16:00:00,129,3,300,16,Afternoon,8
2025-08-15 17:00:00,138,1,300,17,Afternoon,8
2025-08-15 18:00:00,124,4,400,18,Evening,8
2025-08-15 19:00:00,107,3,400,19,Evening,8
2025-08-15 20:00:00,157,2,300,20,Evening,8
2025-08-16 08:00:00,115,4,300,8,Morning,8
2025-08-16 09:00:00,171,1,500,9,Morning,8
2025-08-16 10:00:00,100,4,200,10,Morning,8
2025-08-16 11:00:00,104,1,200,11,Morning,8
2025-08-16 12:00:00,102,4,500,12,Afternoon,8
2025-08-16 13:00:00,164,1,400,13,Afternoon,8
2025-08-16 14:00:00,103,3,300,14,Afternoon,8
2025-08-16 15:00:00,198,2,400,15,Afternoon,8
2025-08-16 16:00:00,195,1,200,16,Afternoon,8
2025-08-16 17:00:00,163,4,200,17,Afternoon,8
2025-08-16 18:00:00,197,1,400,18,Evening,8
2025-08-16 19:00:00,188,1,200,19,Evening,8
2025-08-16 20:00:00,109,1,300,20,Evening,8
2025-08-17 08:00:00,120,4,500,8,Morning,8
2025-08-17 09:00:00,145,2,400,9,Morning,8
2025-08-17 10:00:00,190,3,300,10,Morning,8
2025-08-17 11:00:00,126,2,300,11,Morning,8
2025-08-17 12:00:00,165,1,200,12,Afternoon,8
2025-08-17 13:00:00,140,4,300,13,Afternoon,8
2025-08-17 14:00:00,112,2,400,14,Afternoon,8
2025-08-17 15:00:00,108,1,300,15,Afternoon,8
2025-08-17 16:00:00,135,3,500,16,Afternoon,8
2025-08-17 17:00:00,185,3,300,17,Afternoon,8
2025-08-17 18:00:00,189,3,300,18,Evening,8
2025-08-17 19:00:00,157,1,500,19,Evening,8
2025-08-17 20:00:00,153,4,300,20,Evening,8
2025-08-18 08:00:00,111,2,300,8,Morning,8
2025-08-18 09:00:00,180,3,200,9,Morning,8
